[10737965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01]
[20115760.87, 26068760.87, 24683760.87, 21104760.87, 21104760.87, 21104760.87, 21104760.87, 21104760.87, 21104760.87, 21104760.87, 21104760.87]
[16325781.63, 16325781.63, 16325781.63, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01]
[44968312.54, 26252312.54, 26252312.54, 21752312.54, 21752312.54, 21752312.54, 21752312.54, 12986312.54, 12986312.54, 12986312.54, 12986312.54]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01, 26280965.01]
[42605781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[70588956.18, 31123312.54, 31123312.54, 29350312.54, 28133781.63, 26360781.63, 26360781.63, 26360781.63, 26360781.63, 26360781.63, 26360781.63]
[41101781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63, 31175781.63]
[14780781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
Pop size: 5, the rest of params: DEFAULT 
Failure ratio: 0.12
Elapsed time: 26.80244248919905 seconds

[22293312.54, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10737965.01]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01]
[11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18, 11402956.18]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 8429781.63, 8429781.63, 15829312.54, 8429781.63, 7018781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01]
[8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63, 8429781.63, 8429781.63, 8429781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 22109965.01, 22109965.01, 10763965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 8429781.63, 8429781.63, 8429781.63]
[14780781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10737965.01, 10737965.01, 10737965.01]
[14397312.54, 12986312.54, 12986312.54, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10763965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 10763965.01, 10763965.01, 10763965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[11530760.87, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 10763965.01, 10763965.01, 10763965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
Pop size: 25, the rest of params: DEFAULT 
Failure ratio: 0.06
Elapsed time: 60.96176134117604 seconds

[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 10737965.01, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 10737965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 8429781.63, 10737965.01, 8429781.63, 8429781.63, 8429781.63, 10737965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 10763965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10763965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01, 10737965.01]
[8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 8429781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[12941760.87, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
Pop size: 45, the rest of params: DEFAULT 
Failure ratio: 0.0
Elapsed time: 258.5009122667825 seconds

[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[10737965.01, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63, 8429781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
[7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63, 7018781.63]
